MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
12/24/2019 8:57:06,0,3.58,0,FR1_Light_tracking,Poke,Left,109,99,80,nan
12/24/2019 8:57:09,0,3.57,0,FR1_Light_tracking,Poke,Left,109,100,80,nan
12/24/2019 8:57:12,0,3.58,0,FR1_Light_tracking,Poke,Left,109,101,80,nan
12/24/2019 8:57:20,0,3.58,0,FR1_Light_tracking,Poke,Left,110,101,80,nan
12/24/2019 8:57:51,0,3.57,15,FR1_Light_tracking,Pellet,Left,110,101,81,20
12/24/2019 8:58:14,0,3.58,0,FR1_Light_tracking,Poke,Right,111,101,81,nan
12/24/2019 8:58:21,0,3.58,0,FR1_Light_tracking,Poke,Right,112,101,81,nan
12/24/2019 8:58:23,0,3.58,0,FR1_Light_tracking,Poke,Right,113,101,81,nan
12/24/2019 8:58:30,0,3.57,0,FR1_Light_tracking,Poke,Right,114,101,81,nan
12/24/2019 8:59:51,0,3.58,0,FR1_Light_tracking,Poke,Right,115,101,81,nan
12/24/2019 8:59:55,0,3.58,0,FR1_Light_tracking,Poke,Right,116,101,81,nan
12/24/2019 8:59:56,0,3.57,0,FR1_Light_tracking,Poke,Right,117,101,81,nan
12/24/2019 9:01:27,0,3.58,0,FR1_Light_tracking,Poke,Right,117,102,81,nan
12/24/2019 9:01:33,0,3.63,2,FR1_Light_tracking,Pellet,Right,117,102,82,2
12/24/2019 9:01:54,0,3.58,0,FR1_Light_tracking,Poke,Right,118,102,82,nan
12/24/2019 9:01:58,0,3.57,0,FR1_Light_tracking,Poke,Right,119,102,82,nan
12/24/2019 9:01:59,0,3.58,0,FR1_Light_tracking,Poke,Right,120,102,82,nan
12/24/2019 9:03:28,0,3.58,0,FR1_Light_tracking,Poke,Right,121,102,82,nan
12/24/2019 9:03:45,0,3.57,0,FR1_Light_tracking,Poke,Right,121,103,82,nan
12/24/2019 9:04:00,0,3.65,4,FR1_Light_tracking,Pellet,Right,121,103,83,8
12/24/2019 9:04:25,0,3.57,0,FR1_Light_tracking,Poke,Left,122,103,83,nan
12/24/2019 9:04:31,0,3.64,2,FR1_Light_tracking,Pellet,Left,122,103,84,2
12/24/2019 9:04:44,0,3.58,0,FR1_Light_tracking,Poke,Left,123,103,84,nan
12/24/2019 9:04:49,0,3.64,2,FR1_Light_tracking,Pellet,Left,123,103,85,2
12/24/2019 9:05:41,0,3.58,0,FR1_Light_tracking,Poke,Left,123,104,85,nan
12/24/2019 9:06:21,0,3.58,0,FR1_Light_tracking,Poke,Left,124,104,85,nan
12/24/2019 9:06:26,0,3.65,2,FR1_Light_tracking,Pellet,Left,124,104,86,1
12/24/2019 11:18:37,0,3.56,0,FR1_Light_tracking,Poke,Right,124,105,86,nan
12/24/2019 11:18:42,0,3.63,2,FR1_Light_tracking,Pellet,Right,124,105,87,1
12/24/2019 11:19:02,0,3.57,0,FR1_Light_tracking,Poke,Left,124,106,87,nan
12/24/2019 11:19:08,0,3.57,0,FR1_Light_tracking,Poke,Left,124,107,87,nan
12/24/2019 11:19:11,0,3.57,0,FR1_Light_tracking,Poke,Left,125,107,87,nan
12/24/2019 11:19:26,0,3.63,4,FR1_Light_tracking,Pellet,Left,125,107,88,8
12/24/2019 11:20:25,0,3.56,0,FR1_Light_tracking,Poke,Right,126,107,88,nan
12/24/2019 11:23:02,0,3.56,0,FR1_Light_tracking,Poke,Right,127,107,88,nan
12/24/2019 12:26:01,0,3.56,0,FR1_Light_tracking,Poke,Right,127,108,88,nan
12/24/2019 12:26:16,0,3.56,4,FR1_Light_tracking,Pellet,Right,127,108,89,9
12/24/2019 14:04:54,0,3.56,0,FR1_Light_tracking,Poke,Right,128,108,89,nan
12/24/2019 14:04:58,0,3.56,0,FR1_Light_tracking,Poke,Right,129,108,89,nan
12/24/2019 14:05:03,0,3.56,0,FR1_Light_tracking,Poke,Right,129,109,89,nan
12/24/2019 14:05:19,0,3.56,4,FR1_Light_tracking,Pellet,Right,129,109,90,10
12/24/2019 14:05:42,0,3.55,0,FR1_Light_tracking,Poke,Left,129,110,90,nan
12/24/2019 14:06:57,0,3.56,0,FR1_Light_tracking,Poke,Left,130,110,90,nan
12/24/2019 14:07:02,0,3.60,2,FR1_Light_tracking,Pellet,Left,130,110,91,2
12/24/2019 14:07:33,0,3.56,0,FR1_Light_tracking,Poke,Left,131,110,91,nan
12/24/2019 14:07:48,0,3.56,4,FR1_Light_tracking,Pellet,Left,131,110,92,10
12/24/2019 14:08:07,0,3.55,0,FR1_Light_tracking,Poke,Right,132,110,92,nan
12/24/2019 14:08:18,0,3.56,0,FR1_Light_tracking,Poke,Right,132,111,92,nan
12/24/2019 14:08:22,0,3.62,2,FR1_Light_tracking,Pellet,Right,132,111,93,1
12/24/2019 14:08:37,0,3.56,0,FR1_Light_tracking,Poke,Left,132,112,93,nan
12/24/2019 14:08:40,0,3.56,0,FR1_Light_tracking,Poke,Left,132,113,93,nan
12/24/2019 14:08:46,0,3.56,0,FR1_Light_tracking,Poke,Left,132,114,93,nan
12/24/2019 14:08:49,0,3.55,0,FR1_Light_tracking,Poke,Left,133,114,93,nan
12/24/2019 14:08:55,0,3.62,2,FR1_Light_tracking,Pellet,Left,133,114,94,2
12/24/2019 14:09:11,0,3.56,0,FR1_Light_tracking,Poke,Right,134,114,94,nan
12/24/2019 14:18:56,0,3.56,0,FR1_Light_tracking,Poke,Right,134,115,94,nan
12/24/2019 14:19:00,0,3.61,2,FR1_Light_tracking,Poke,Right,134,115,95,nan
12/24/2019 14:21:32,0,3.56,0,FR1_Light_tracking,Poke,Right,134,116,95,nan
12/24/2019 14:21:38,0,3.60,2,FR1_Light_tracking,Pellet,Right,134,116,96,2
12/24/2019 16:13:58,0,3.55,0,FR1_Light_tracking,Poke,Left,135,116,96,nan
12/24/2019 16:14:14,0,3.60,4,FR1_Light_tracking,Pellet,Left,135,116,97,9
12/24/2019 16:14:44,0,3.55,0,FR1_Light_tracking,Poke,Left,135,117,97,nan
12/24/2019 16:14:47,0,3.55,0,FR1_Light_tracking,Poke,Left,135,118,97,nan
12/24/2019 16:14:52,0,3.55,0,FR1_Light_tracking,Poke,Left,135,119,97,nan
12/24/2019 16:14:59,0,3.55,0,FR1_Light_tracking,Poke,Left,135,120,97,nan
12/24/2019 16:15:00,0,3.55,0,FR1_Light_tracking,Poke,Left,135,121,97,nan
12/24/2019 16:15:03,0,3.55,0,FR1_Light_tracking,Poke,Left,135,122,97,nan
12/24/2019 16:15:05,0,3.54,0,FR1_Light_tracking,Poke,Left,135,123,97,nan
12/24/2019 16:15:07,0,3.55,0,FR1_Light_tracking,Poke,Left,135,124,97,nan
12/24/2019 16:15:08,0,3.55,0,FR1_Light_tracking,Poke,Left,135,125,97,nan
12/24/2019 16:19:28,0,3.55,0,FR1_Light_tracking,Poke,Left,136,125,97,nan
12/24/2019 16:19:33,0,3.62,2,FR1_Light_tracking,Pellet,Left,136,125,98,1
12/24/2019 16:19:53,0,3.55,0,FR1_Light_tracking,Poke,Right,136,126,98,nan
12/24/2019 16:20:05,0,3.55,15,FR1_Light_tracking,Pellet,Right,136,126,99,1
12/24/2019 16:20:19,0,3.55,0,FR1_Light_tracking,Poke,Left,137,126,99,nan
12/24/2019 16:20:24,0,3.58,2,FR1_Light_tracking,Pellet,Left,137,126,100,1
12/24/2019 16:20:36,0,3.55,0,FR1_Light_tracking,Poke,Left,138,126,100,nan
12/24/2019 16:20:50,0,3.60,3,FR1_Light_tracking,Pellet,Left,138,126,101,9
12/24/2019 16:21:14,0,3.55,0,FR1_Light_tracking,Poke,Left,139,126,101,nan
12/24/2019 16:21:21,0,3.59,4,FR1_Light_tracking,Poke,Left,139,126,102,nan
12/24/2019 16:22:00,0,3.55,0,FR1_Light_tracking,Poke,Right,140,126,102,nan
12/24/2019 16:22:23,0,3.55,0,FR1_Light_tracking,Poke,Right,140,127,102,nan
12/24/2019 16:22:28,0,3.58,2,FR1_Light_tracking,Pellet,Right,140,127,103,2
12/24/2019 16:22:44,0,3.55,0,FR1_Light_tracking,Poke,Right,141,127,103,nan
12/24/2019 17:57:46,0,3.55,0,FR1_Light_tracking,Poke,Right,141,128,103,nan
12/24/2019 17:58:00,0,3.59,4,FR1_Light_tracking,Pellet,Right,141,128,104,9
12/24/2019 17:58:16,0,3.54,0,FR1_Light_tracking,Poke,Right,142,128,104,nan
12/24/2019 19:08:21,0,3.54,0,FR1_Light_tracking,Poke,Right,143,128,104,nan
12/24/2019 19:08:24,0,3.54,0,FR1_Light_tracking,Poke,Right,144,128,104,nan
12/24/2019 19:08:29,0,3.54,0,FR1_Light_tracking,Poke,Right,145,128,104,nan
12/24/2019 19:08:32,0,3.54,0,FR1_Light_tracking,Poke,Right,146,128,104,nan
12/24/2019 19:08:37,0,3.54,0,FR1_Light_tracking,Poke,Right,147,128,104,nan
12/24/2019 19:08:45,0,3.54,0,FR1_Light_tracking,Poke,Right,148,128,104,nan
12/24/2019 19:08:52,0,3.54,0,FR1_Light_tracking,Poke,Right,149,128,104,nan
12/24/2019 19:09:51,0,3.54,0,FR1_Light_tracking,Poke,Right,149,129,104,nan
12/24/2019 19:09:56,0,3.58,2,FR1_Light_tracking,Pellet,Right,149,129,105,1
12/24/2019 19:10:14,0,3.54,0,FR1_Light_tracking,Poke,Right,150,129,105,nan
12/24/2019 19:12:40,0,3.54,0,FR1_Light_tracking,Poke,Right,151,129,105,nan
12/24/2019 19:14:13,0,3.54,0,FR1_Light_tracking,Poke,Right,151,130,105,nan
12/24/2019 19:14:18,0,3.59,2,FR1_Light_tracking,Pellet,Right,151,130,106,2
12/24/2019 19:14:36,0,3.54,0,FR1_Light_tracking,Poke,Left,152,130,106,nan
12/24/2019 19:14:52,0,3.54,3,FR1_Light_tracking,Pellet,Left,152,130,107,10
12/24/2019 19:33:04,0,3.54,0,FR1_Light_tracking,Poke,Right,152,131,107,nan
12/24/2019 19:33:18,0,3.58,4,FR1_Light_tracking,Pellet,Right,152,131,108,8
12/24/2019 20:12:02,0,3.54,0,FR1_Light_tracking,Poke,Right,153,131,108,nan
12/24/2019 20:12:04,0,3.54,0,FR1_Light_tracking,Poke,Right,154,131,108,nan
12/24/2019 20:12:08,0,3.54,0,FR1_Light_tracking,Poke,Right,154,132,108,nan
12/24/2019 20:12:12,0,3.53,2,FR1_Light_tracking,Pellet,Right,154,132,109,1
12/24/2019 20:12:25,0,3.54,0,FR1_Light_tracking,Poke,Right,154,133,109,nan
12/24/2019 20:12:30,0,3.58,2,FR1_Light_tracking,Pellet,Right,154,133,110,1
12/24/2019 20:12:42,0,3.54,0,FR1_Light_tracking,Poke,Left,155,133,110,nan
12/24/2019 20:12:47,0,3.58,2,FR1_Light_tracking,Pellet,Left,155,133,111,1
12/24/2019 20:13:12,0,3.53,0,FR1_Light_tracking,Poke,Left,156,133,111,nan
12/24/2019 20:13:26,0,3.58,4,FR1_Light_tracking,Pellet,Left,156,133,112,7
12/24/2019 20:13:46,0,3.54,0,FR1_Light_tracking,Poke,Right,157,133,112,nan
12/24/2019 20:13:48,0,3.54,0,FR1_Light_tracking,Poke,Right,158,133,112,nan
12/24/2019 20:13:55,0,3.54,0,FR1_Light_tracking,Poke,Right,159,133,112,nan
12/24/2019 20:13:59,0,3.54,0,FR1_Light_tracking,Poke,Right,160,133,112,nan
12/24/2019 20:14:03,0,3.53,0,FR1_Light_tracking,Poke,Right,160,134,112,nan
12/24/2019 20:14:16,0,3.53,15,FR1_Light_tracking,Pellet,Right,160,134,113,7
12/24/2019 20:14:38,0,3.54,0,FR1_Light_tracking,Poke,Left,161,134,113,nan
12/24/2019 20:14:50,0,3.58,4,FR1_Light_tracking,Pellet,Left,161,134,114,6
12/24/2019 20:31:11,0,3.53,0,FR1_Light_tracking,Poke,Right,161,135,114,nan
12/24/2019 20:31:17,0,3.53,2,FR1_Light_tracking,Pellet,Right,161,135,115,3
12/24/2019 20:35:45,0,3.54,0,FR1_Light_tracking,Poke,Left,161,136,115,nan
12/24/2019 20:54:29,0,3.53,0,FR1_Light_tracking,Poke,Left,162,136,115,nan
12/24/2019 20:54:34,0,3.54,2,FR1_Light_tracking,Pellet,Left,162,136,116,2
12/24/2019 20:59:44,0,3.54,0,FR1_Light_tracking,Poke,Left,163,136,116,nan
12/24/2019 20:59:50,0,3.58,2,FR1_Light_tracking,Pellet,Left,163,136,117,2
12/24/2019 21:00:16,0,3.54,0,FR1_Light_tracking,Poke,Right,163,137,117,nan
12/24/2019 21:00:21,0,3.57,2,FR1_Light_tracking,Pellet,Right,163,137,118,1
12/24/2019 21:00:45,0,3.53,0,FR1_Light_tracking,Poke,Left,163,138,118,nan
12/24/2019 21:10:15,0,3.53,0,FR1_Light_tracking,Poke,Left,164,138,118,nan
12/24/2019 21:10:28,0,3.57,4,FR1_Light_tracking,Pellet,Left,164,138,119,7
12/24/2019 21:13:59,0,3.53,0,FR1_Light_tracking,Poke,Right,165,138,119,nan
12/24/2019 21:18:40,0,3.53,0,FR1_Light_tracking,Poke,Right,166,138,119,nan
12/24/2019 21:23:47,0,3.54,0,FR1_Light_tracking,Poke,Right,167,138,119,nan
12/24/2019 21:33:10,0,3.53,0,FR1_Light_tracking,Poke,Right,167,139,119,nan
12/24/2019 21:33:15,0,3.57,2,FR1_Light_tracking,Pellet,Right,167,139,120,2
12/24/2019 21:36:50,0,3.53,0,FR1_Light_tracking,Poke,Left,168,139,120,nan
12/24/2019 21:36:55,0,3.60,2,FR1_Light_tracking,Pellet,Left,168,139,121,2
12/24/2019 21:39:40,0,3.53,0,FR1_Light_tracking,Poke,Left,168,140,121,nan
12/24/2019 21:42:23,0,3.53,0,FR1_Light_tracking,Poke,Left,168,141,121,nan
12/24/2019 21:54:03,0,3.53,0,FR1_Light_tracking,Poke,Left,168,142,121,nan
12/24/2019 21:54:06,0,3.53,0,FR1_Light_tracking,Poke,Left,168,143,121,nan
12/24/2019 21:54:07,0,3.53,0,FR1_Light_tracking,Poke,Left,168,144,121,nan
12/24/2019 21:54:10,0,3.53,0,FR1_Light_tracking,Poke,Left,168,145,121,nan
12/24/2019 21:54:12,0,3.53,0,FR1_Light_tracking,Poke,Left,168,146,121,nan
12/24/2019 21:54:13,0,3.53,0,FR1_Light_tracking,Poke,Left,168,147,121,nan
12/24/2019 21:54:15,0,3.53,0,FR1_Light_tracking,Poke,Left,168,148,121,nan
12/24/2019 21:54:19,0,3.53,0,FR1_Light_tracking,Poke,Left,168,149,121,nan
12/24/2019 21:54:25,0,3.53,0,FR1_Light_tracking,Poke,Left,169,149,121,nan
12/24/2019 21:54:31,0,3.56,2,FR1_Light_tracking,Pellet,Left,169,149,122,2
12/24/2019 21:54:45,0,3.53,0,FR1_Light_tracking,Poke,Left,170,149,122,nan
12/24/2019 21:54:49,0,3.56,2,FR1_Light_tracking,Pellet,Left,170,149,123,1
12/24/2019 22:02:54,0,3.53,0,FR1_Light_tracking,Poke,Left,171,149,123,nan
12/24/2019 22:02:59,0,3.56,2,FR1_Light_tracking,Pellet,Left,171,149,124,2
12/24/2019 22:04:03,0,3.53,0,FR1_Light_tracking,Poke,Left,171,150,124,nan
12/24/2019 22:05:59,0,3.53,0,FR1_Light_tracking,Poke,Left,171,151,124,nan
12/24/2019 22:06:01,0,3.53,0,FR1_Light_tracking,Poke,Left,171,152,124,nan
12/24/2019 22:06:29,0,3.53,0,FR1_Light_tracking,Poke,Left,171,153,124,nan
12/24/2019 22:06:31,0,3.53,0,FR1_Light_tracking,Poke,Left,171,154,124,nan
12/24/2019 22:06:43,0,3.53,0,FR1_Light_tracking,Poke,Left,172,154,124,nan
12/24/2019 22:06:51,0,3.56,2,FR1_Light_tracking,Pellet,Left,172,154,125,4
12/24/2019 22:09:09,0,3.53,0,FR1_Light_tracking,Poke,Left,172,155,125,nan
12/24/2019 22:09:14,0,3.53,0,FR1_Light_tracking,Poke,Left,172,156,125,nan
12/24/2019 22:11:20,0,3.53,0,FR1_Light_tracking,Poke,Left,173,156,125,nan
12/24/2019 22:11:34,0,3.60,3,FR1_Light_tracking,Pellet,Left,173,156,126,9
12/24/2019 22:12:33,0,3.53,0,FR1_Light_tracking,Poke,Right,173,157,126,nan
12/24/2019 22:12:38,0,3.60,2,FR1_Light_tracking,Pellet,Right,173,157,127,1
12/24/2019 22:17:54,0,3.53,0,FR1_Light_tracking,Poke,Right,173,158,127,nan
12/24/2019 22:17:59,0,3.56,2,FR1_Light_tracking,Pellet,Right,173,158,128,1
12/24/2019 22:18:17,0,3.53,0,FR1_Light_tracking,Poke,Left,174,158,128,nan
12/24/2019 22:18:29,0,3.53,4,FR1_Light_tracking,Pellet,Left,174,158,129,6
12/24/2019 22:19:03,0,3.53,0,FR1_Light_tracking,Poke,Right,175,158,129,nan
12/24/2019 22:19:43,0,3.53,0,FR1_Light_tracking,Poke,Right,175,159,129,nan
12/24/2019 22:19:48,0,3.56,2,FR1_Light_tracking,Pellet,Right,175,159,130,2
12/24/2019 22:20:06,0,3.53,0,FR1_Light_tracking,Poke,Right,176,159,130,nan
12/24/2019 22:20:21,0,3.53,0,FR1_Light_tracking,Poke,Right,176,160,130,nan
12/24/2019 22:20:36,0,3.56,4,FR1_Light_tracking,Pellet,Right,176,160,131,8
12/24/2019 22:37:23,0,3.53,0,FR1_Light_tracking,Poke,Left,176,161,131,nan
12/24/2019 22:37:28,0,3.53,0,FR1_Light_tracking,Poke,Left,176,162,131,nan
12/24/2019 22:46:36,0,3.53,0,FR1_Light_tracking,Poke,Left,176,163,131,nan
12/24/2019 22:46:43,0,3.53,0,FR1_Light_tracking,Poke,Left,177,163,131,nan
12/24/2019 22:46:47,0,3.59,2,FR1_Light_tracking,Pellet,Left,177,163,132,1
12/24/2019 23:02:32,0,3.52,0,FR1_Light_tracking,Poke,Left,177,164,132,nan
12/24/2019 23:02:38,0,3.53,0,FR1_Light_tracking,Poke,Left,177,165,132,nan
12/24/2019 23:02:46,0,3.53,0,FR1_Light_tracking,Poke,Left,178,165,132,nan
12/24/2019 23:02:51,0,3.56,2,FR1_Light_tracking,Pellet,Left,178,165,133,1
12/24/2019 23:03:50,0,3.53,0,FR1_Light_tracking,Poke,Left,178,166,133,nan
12/24/2019 23:04:48,0,3.53,0,FR1_Light_tracking,Poke,Left,178,167,133,nan
12/24/2019 23:11:24,0,3.53,0,FR1_Light_tracking,Poke,Left,178,168,133,nan
12/24/2019 23:29:00,0,3.53,0,FR1_Light_tracking,Poke,Left,179,168,133,nan
12/24/2019 23:29:14,0,3.56,4,FR1_Light_tracking,Pellet,Left,179,168,134,7
12/24/2019 23:29:34,0,3.53,0,FR1_Light_tracking,Poke,Right,180,168,134,nan
12/24/2019 23:29:39,0,3.52,0,FR1_Light_tracking,Poke,Right,181,168,134,nan
12/24/2019 23:29:43,0,3.53,0,FR1_Light_tracking,Poke,Right,182,168,134,nan
12/24/2019 23:29:55,0,3.53,0,FR1_Light_tracking,Poke,Right,182,169,134,nan
12/24/2019 23:30:08,0,3.60,4,FR1_Light_tracking,Pellet,Right,182,169,135,8
12/24/2019 23:30:58,0,3.52,0,FR1_Light_tracking,Poke,Right,182,170,135,nan
12/24/2019 23:31:12,0,3.56,4,FR1_Light_tracking,Pellet,Right,182,170,136,7
12/24/2019 23:36:11,0,3.53,0,FR1_Light_tracking,Poke,Left,182,171,136,nan
12/24/2019 23:42:59,0,3.53,0,FR1_Light_tracking,Poke,Left,183,171,136,nan
12/24/2019 23:43:14,0,3.52,15,FR1_Light_tracking,Pellet,Left,183,171,137,9
12/24/2019 23:45:24,0,3.53,0,FR1_Light_tracking,Poke,Right,183,172,137,nan
12/24/2019 23:45:37,0,3.56,4,FR1_Light_tracking,Pellet,Right,183,172,138,6
12/24/2019 23:45:58,0,3.53,0,FR1_Light_tracking,Poke,Right,184,172,138,nan
12/24/2019 23:52:08,0,3.52,0,FR1_Light_tracking,Poke,Right,184,173,138,nan
12/24/2019 23:52:12,0,3.56,2,FR1_Light_tracking,Pellet,Right,184,173,139,1
12/24/2019 23:57:20,0,3.53,0,FR1_Light_tracking,Poke,Left,185,173,139,nan
12/24/2019 23:57:32,0,3.56,3,FR1_Light_tracking,Pellet,Left,185,173,140,7
12/24/2019 23:57:51,0,3.53,0,FR1_Light_tracking,Poke,Left,186,173,140,nan
12/24/2019 23:58:03,0,3.57,4,FR1_Light_tracking,Pellet,Left,186,173,141,5
12/25/2019 0:45:02,0,3.52,0,FR1_Light_tracking,Poke,Right,187,173,141,nan
12/25/2019 0:45:08,0,3.52,0,FR1_Light_tracking,Poke,Right,187,174,141,nan
12/25/2019 0:45:28,0,3.56,4,FR1_Light_tracking,Pellet,Right,187,174,142,13
12/25/2019 0:45:59,0,3.52,0,FR1_Light_tracking,Poke,Left,188,174,142,nan
12/25/2019 0:46:14,0,3.52,15,FR1_Light_tracking,Pellet,Left,188,174,143,6
12/25/2019 0:46:32,0,3.52,0,FR1_Light_tracking,Poke,Right,189,174,143,nan
12/25/2019 0:47:15,0,3.53,0,FR1_Light_tracking,Poke,Right,190,174,143,nan
12/25/2019 0:47:19,0,3.52,0,FR1_Light_tracking,Poke,Right,191,174,143,nan
12/25/2019 0:47:22,0,3.52,0,FR1_Light_tracking,Poke,Right,191,175,143,nan
12/25/2019 0:47:26,0,3.57,2,FR1_Light_tracking,Pellet,Right,191,175,144,1
12/25/2019 1:42:05,0,3.53,0,FR1_Light_tracking,Poke,Right,191,176,144,nan
12/25/2019 1:42:12,0,3.57,3,FR1_Light_tracking,Pellet,Right,191,176,145,2
12/25/2019 1:42:38,0,3.52,0,FR1_Light_tracking,Poke,Left,192,176,145,nan
12/25/2019 1:42:59,0,3.56,4,FR1_Light_tracking,Pellet,Left,192,176,146,14
12/25/2019 2:44:41,0,3.51,0,FR1_Light_tracking,Poke,Left,192,177,146,nan
12/25/2019 2:44:48,0,3.52,0,FR1_Light_tracking,Poke,Left,193,177,146,nan
12/25/2019 2:44:54,0,3.56,2,FR1_Light_tracking,Pellet,Left,193,177,147,1
12/25/2019 2:45:08,0,3.51,0,FR1_Light_tracking,Poke,Right,194,177,147,nan
12/25/2019 2:45:15,0,3.51,0,FR1_Light_tracking,Poke,Right,195,177,147,nan
12/25/2019 2:45:20,0,3.51,0,FR1_Light_tracking,Poke,Right,196,177,147,nan
12/25/2019 2:45:25,0,3.52,0,FR1_Light_tracking,Poke,Right,196,178,147,nan
12/25/2019 2:45:29,0,3.55,1,FR1_Light_tracking,Pellet,Right,196,178,148,2
12/25/2019 2:57:31,0,3.51,0,FR1_Light_tracking,Poke,Right,197,178,148,nan
12/25/2019 2:59:35,0,3.51,0,FR1_Light_tracking,Poke,Right,197,179,148,nan
12/25/2019 2:59:41,0,3.56,2,FR1_Light_tracking,Pellet,Right,197,179,149,2
12/25/2019 2:59:58,0,3.52,0,FR1_Light_tracking,Poke,Left,198,179,149,nan
12/25/2019 3:00:03,0,3.55,2,FR1_Light_tracking,Pellet,Left,198,179,150,1
12/25/2019 3:53:37,0,3.51,0,FR1_Light_tracking,Poke,Right,199,179,150,nan
12/25/2019 3:53:42,0,3.51,0,FR1_Light_tracking,Poke,Right,200,179,150,nan
12/25/2019 4:10:12,0,3.51,0,FR1_Light_tracking,Poke,Right,201,179,150,nan
12/25/2019 4:10:17,0,3.52,0,FR1_Light_tracking,Poke,Right,202,179,150,nan
12/25/2019 4:10:21,0,3.51,0,FR1_Light_tracking,Poke,Right,203,179,150,nan
12/25/2019 4:10:28,0,3.51,0,FR1_Light_tracking,Poke,Right,203,180,150,nan
12/25/2019 4:10:33,0,3.50,2,FR1_Light_tracking,Pellet,Right,203,180,151,1
12/25/2019 4:10:47,0,3.51,0,FR1_Light_tracking,Poke,Left,203,181,151,nan
12/25/2019 4:10:51,0,3.51,0,FR1_Light_tracking,Poke,Left,203,182,151,nan
12/25/2019 4:10:53,0,3.51,0,FR1_Light_tracking,Poke,Left,204,182,151,nan
12/25/2019 4:11:19,0,3.49,15,FR1_Light_tracking,Pellet,Left,204,182,152,16
12/25/2019 4:11:30,0,3.51,0,FR1_Light_tracking,Poke,Right,205,182,152,nan
12/25/2019 4:11:33,0,3.51,0,FR1_Light_tracking,Poke,Right,206,182,152,nan
12/25/2019 4:11:35,0,3.51,0,FR1_Light_tracking,Poke,Right,207,182,152,nan
12/25/2019 4:11:36,0,3.51,0,FR1_Light_tracking,Poke,Right,208,182,152,nan
12/25/2019 4:11:39,0,3.51,0,FR1_Light_tracking,Poke,Right,209,182,152,nan
12/25/2019 4:11:42,0,3.51,0,FR1_Light_tracking,Poke,Right,210,182,152,nan
12/25/2019 4:11:46,0,3.51,0,FR1_Light_tracking,Poke,Right,210,183,152,nan
12/25/2019 4:11:59,0,3.56,4,FR1_Light_tracking,Pellet,Right,210,183,153,7
12/25/2019 4:12:16,0,3.51,0,FR1_Light_tracking,Poke,Left,211,183,153,nan
12/25/2019 4:12:20,0,3.50,2,FR1_Light_tracking,Pellet,Left,211,183,154,1
12/25/2019 4:12:37,0,3.51,0,FR1_Light_tracking,Poke,Left,211,184,154,nan
12/25/2019 4:12:38,0,3.50,0,FR1_Light_tracking,Poke,Left,211,185,154,nan
12/25/2019 4:13:19,0,3.51,0,FR1_Light_tracking,Poke,Left,211,186,154,nan
12/25/2019 4:20:24,0,3.50,0,FR1_Light_tracking,Poke,Left,211,187,154,nan
12/25/2019 4:20:27,0,3.50,0,FR1_Light_tracking,Poke,Left,211,188,154,nan
12/25/2019 4:20:36,0,3.50,0,FR1_Light_tracking,Poke,Left,211,189,154,nan
12/25/2019 4:20:38,0,3.51,0,FR1_Light_tracking,Poke,Left,211,190,154,nan
12/25/2019 4:20:44,0,3.50,0,FR1_Light_tracking,Poke,Left,212,190,154,nan
12/25/2019 4:20:49,0,3.56,2,FR1_Light_tracking,Pellet,Left,212,190,155,1
12/25/2019 4:22:01,0,3.51,0,FR1_Light_tracking,Poke,Right,213,190,155,nan
12/25/2019 4:22:06,0,3.51,0,FR1_Light_tracking,Poke,Right,214,190,155,nan
12/25/2019 4:22:08,0,3.51,0,FR1_Light_tracking,Poke,Right,215,190,155,nan
12/25/2019 4:24:18,0,3.51,0,FR1_Light_tracking,Poke,Right,215,191,155,nan
12/25/2019 4:24:31,0,3.55,4,FR1_Light_tracking,Pellet,Right,215,191,156,7
12/25/2019 4:24:57,0,3.52,0,FR1_Light_tracking,Poke,Left,216,191,156,nan
12/25/2019 4:25:02,0,3.56,2,FR1_Light_tracking,Pellet,Left,216,191,157,1
12/25/2019 4:25:23,0,3.51,0,FR1_Light_tracking,Poke,Left,217,191,157,nan
12/25/2019 4:25:28,0,3.55,1,FR1_Light_tracking,Pellet,Left,217,191,158,2
12/25/2019 4:25:39,0,3.51,0,FR1_Light_tracking,Poke,Right,218,191,158,nan
12/25/2019 4:25:41,0,3.50,0,FR1_Light_tracking,Poke,Right,219,191,158,nan
12/25/2019 4:25:46,0,3.51,0,FR1_Light_tracking,Poke,Right,220,191,158,nan
12/25/2019 4:25:49,0,3.52,0,FR1_Light_tracking,Poke,Right,221,191,158,nan
12/25/2019 4:25:52,0,3.51,0,FR1_Light_tracking,Poke,Right,222,191,158,nan
12/25/2019 4:26:03,0,3.51,0,FR1_Light_tracking,Poke,Right,222,192,158,nan
12/25/2019 4:26:23,0,3.56,4,FR1_Light_tracking,Pellet,Right,222,192,159,14
12/25/2019 4:26:54,0,3.51,0,FR1_Light_tracking,Poke,Right,223,192,159,nan
12/25/2019 4:26:57,0,3.50,0,FR1_Light_tracking,Poke,Right,224,192,159,nan
12/25/2019 4:31:15,0,3.52,0,FR1_Light_tracking,Poke,Right,225,192,159,nan
